market_id,entry_secs,entry_price,side,resolution,win,ep_bin
1551580,32,0.985,DOWN,0,True,>0.96
1551585,35,0.935,DOWN,0,True,0.93-0.96
1551746,30,0.965,UP,1,True,>0.96
1551844,39,0.975,DOWN,0,True,>0.96
1551862,38,0.995,UP,1,True,>0.96
1551899,35,0.935,DOWN,0,True,0.93-0.96
1551908,37,0.9985,DOWN,0,True,>0.96
1551916,38,0.965,DOWN,0,True,>0.96
1552088,36,0.975,UP,1,True,>0.96
1552132,36,0.9925,DOWN,0,True,>0.96
1552148,34,0.975,UP,1,True,>0.96
1552185,37,0.985,DOWN,0,True,>0.96
1552197,36,0.965,UP,1,True,>0.96
1552412,35,0.945,UP,1,True,0.93-0.96
1552449,35,0.985,UP,1,True,>0.96
1552695,33,0.975,UP,1,True,>0.96
1552720,35,0.935,DOWN,0,True,0.93-0.96
1552940,39,0.925,DOWN,0,True,0.90-0.93
1552986,33,0.995,UP,1,True,>0.96
1553227,35,0.915,DOWN,0,True,0.90-0.93
1553233,39,0.995,DOWN,0,True,>0.96
1553350,36,0.925,DOWN,0,True,0.90-0.93
1553737,38,0.945,DOWN,0,True,0.93-0.96
1553769,33,0.945,DOWN,0,True,0.93-0.96
1554119,32,0.925,UP,1,True,0.90-0.93
1554240,36,0.965,DOWN,0,True,>0.96
1554486,29,0.925,DOWN,0,True,0.90-0.93
1554527,40,0.95,UP,1,True,0.93-0.96
1554628,34,0.985,DOWN,0,True,>0.96
1554860,33,0.935,UP,1,True,0.93-0.96
1554891,38,0.975,UP,1,True,>0.96
1554902,33,0.89,UP,1,True,0.88-0.90
1554949,34,0.965,UP,1,True,>0.96
1555143,40,0.945,DOWN,0,True,0.93-0.96
1555158,31,0.915,DOWN,0,True,0.90-0.93
1555168,38,0.925,UP,1,True,0.90-0.93
1555389,39,0.885,UP,1,True,0.88-0.90
1555599,38,0.975,UP,1,True,>0.96
1555807,32,0.955,UP,1,True,0.93-0.96
1555838,29,0.91,DOWN,0,True,0.90-0.93
1555857,36,0.91,DOWN,0,True,0.90-0.93
1555875,34,0.925,DOWN,0,True,0.90-0.93
1555899,36,0.995,DOWN,0,True,>0.96
1555945,38,0.945,DOWN,0,True,0.93-0.96
1556003,32,0.915,UP,1,True,0.90-0.93
1556222,39,0.97,DOWN,0,True,>0.96
1556231,38,0.975,UP,1,True,>0.96
1556233,36,0.985,DOWN,0,True,>0.96
1556308,38,0.975,DOWN,0,True,>0.96
1556367,35,0.955,UP,1,True,0.93-0.96
1556371,37,0.97,DOWN,0,True,>0.96
1556380,34,0.995,DOWN,0,True,>0.96
1556396,39,0.985,DOWN,0,True,>0.96
1556485,34,0.965,DOWN,0,True,>0.96
1556496,36,0.975,UP,1,True,>0.96
1556509,38,0.995,DOWN,0,True,>0.96
1556660,40,0.995,UP,1,True,>0.96
1556725,37,0.95,UP,1,True,0.93-0.96
1556762,38,0.975,DOWN,0,True,>0.96
1556766,32,0.955,DOWN,0,True,0.93-0.96
1556784,40,0.935,DOWN,0,True,0.93-0.96
1556792,35,0.905,DOWN,0,True,0.90-0.93
1557034,31,0.935,UP,1,True,0.93-0.96
1557066,34,0.935,UP,1,True,0.93-0.96
1557076,31,0.9985,DOWN,0,True,>0.96
1557084,40,0.89,UP,1,True,0.88-0.90
1557094,40,0.975,UP,1,True,>0.96
1557101,36,0.985,DOWN,0,True,>0.96
1557175,38,0.905,DOWN,0,True,0.90-0.93
1557215,40,0.905,UP,1,True,0.90-0.93
1557218,25,0.965,UP,1,True,>0.96
1557228,33,0.915,DOWN,0,True,0.90-0.93
1557246,36,0.965,DOWN,0,True,>0.96
1557269,38,0.955,DOWN,0,True,0.93-0.96
1557275,39,0.925,UP,1,True,0.90-0.93
1557312,27,0.955,UP,1,True,0.93-0.96
1557343,38,0.975,UP,1,True,>0.96
1557368,39,0.885,UP,1,True,0.88-0.90
1557397,37,0.975,DOWN,0,True,>0.96
1557432,38,0.995,UP,1,True,>0.96
1557441,40,0.945,DOWN,0,True,0.93-0.96
1557447,37,0.995,DOWN,0,True,>0.96
1557465,32,0.965,UP,1,True,>0.96
1557513,37,0.955,DOWN,0,True,0.93-0.96
1557551,36,0.995,DOWN,0,True,>0.96
1557560,34,0.955,UP,1,True,0.93-0.96
1557563,37,0.985,UP,1,True,>0.96
1557576,39,0.945,UP,1,True,0.93-0.96
1557583,36,0.998,UP,1,True,>0.96
1557587,40,0.995,DOWN,0,True,>0.96
1557597,27,0.905,UP,1,True,0.90-0.93
1557819,38,0.985,DOWN,0,True,>0.96
1557820,27,0.885,UP,1,True,0.88-0.90
1557850,32,0.965,UP,1,True,>0.96
1557860,37,0.995,UP,1,True,>0.96
1557871,34,0.955,UP,1,True,0.93-0.96
1557876,30,0.915,UP,1,True,0.90-0.93
1557893,36,0.905,DOWN,0,True,0.90-0.93
1557982,32,0.925,UP,1,True,0.90-0.93
1557996,38,0.945,DOWN,0,True,0.93-0.96
1558023,30,0.975,UP,1,True,>0.96
1558513,36,0.975,UP,1,True,>0.96
1558523,35,0.955,DOWN,0,True,0.93-0.96
1558535,37,0.97,DOWN,0,True,>0.96
1558808,36,0.91,UP,1,True,0.90-0.93
1558818,35,0.985,UP,1,True,>0.96
1558821,40,0.995,DOWN,0,True,>0.96
1558848,31,0.945,UP,1,True,0.93-0.96
1558854,36,0.955,UP,1,True,0.93-0.96
1558892,31,0.995,DOWN,0,True,>0.96
1558895,41,0.995,DOWN,0,True,>0.96
1558928,36,0.925,DOWN,0,True,0.90-0.93
1558932,32,0.995,DOWN,0,True,>0.96
1558939,37,0.935,DOWN,0,True,0.93-0.96
1559032,33,0.995,UP,1,True,>0.96
1559093,31,0.995,DOWN,0,True,>0.96
1559106,36,0.965,DOWN,0,True,>0.96
1559121,29,0.895,DOWN,0,True,0.88-0.90
1559133,39,0.995,DOWN,0,True,>0.96
1559136,33,0.985,DOWN,0,True,>0.96
1559210,34,0.93,UP,1,True,0.90-0.93
1559275,23,0.935,UP,1,True,0.93-0.96
1559293,30,0.905,UP,1,True,0.90-0.93
1559360,38,0.995,UP,1,True,>0.96
1559364,30,0.965,DOWN,0,True,>0.96
1559375,32,0.965,DOWN,0,True,>0.96
1559614,38,0.995,DOWN,0,True,>0.96
1559618,21,0.96,UP,1,True,0.93-0.96
1559760,32,0.975,UP,1,True,>0.96
1559768,35,0.965,UP,1,True,>0.96
1559784,33,0.925,DOWN,0,True,0.90-0.93
1559790,38,0.915,UP,1,True,0.90-0.93
1559795,37,0.885,UP,1,True,0.88-0.90
1559819,38,0.91,DOWN,0,True,0.90-0.93
1559912,33,0.975,DOWN,0,True,>0.96
1559951,35,0.92,DOWN,0,True,0.90-0.93
1560157,34,0.985,UP,1,True,>0.96
1560195,30,0.955,UP,1,True,0.93-0.96
1560325,33,0.92,UP,1,True,0.90-0.93
1560536,38,0.905,DOWN,0,True,0.90-0.93
1560633,33,0.955,UP,1,True,0.93-0.96
1560636,36,0.935,DOWN,0,True,0.93-0.96
1560641,29,0.935,DOWN,0,True,0.93-0.96
1560650,34,0.945,UP,1,True,0.93-0.96
1560682,35,0.985,DOWN,0,True,>0.96
1560949,32,0.995,UP,1,True,>0.96
1560987,32,0.995,UP,1,True,>0.96
1560991,32,0.985,UP,1,True,>0.96
1561123,35,0.965,DOWN,0,True,>0.96
1561292,29,0.975,DOWN,0,True,>0.96
1561328,30,0.955,UP,1,True,0.93-0.96
1561333,30,0.905,DOWN,0,True,0.90-0.93
1561340,38,0.965,DOWN,0,True,>0.96
1561345,36,0.925,DOWN,0,True,0.90-0.93
1561351,36,0.925,DOWN,0,True,0.90-0.93
1561356,38,0.925,UP,1,True,0.90-0.93
1561434,32,0.96,UP,1,True,0.93-0.96
1561487,32,0.895,UP,1,True,0.88-0.90
1561700,32,0.945,DOWN,0,True,0.93-0.96
1561716,33,0.895,UP,1,True,0.88-0.90
1561728,31,0.915,DOWN,0,True,0.90-0.93
1562272,37,0.905,UP,1,True,0.90-0.93
1562423,29,0.915,UP,1,True,0.90-0.93
1562428,33,0.995,UP,1,True,>0.96
1562818,33,0.905,DOWN,0,True,0.90-0.93
1562881,39,0.995,UP,1,True,>0.96
1563055,28,0.985,UP,1,True,>0.96
1563061,37,0.985,UP,1,True,>0.96
1563065,35,0.975,DOWN,0,True,>0.96
1563072,36,0.9945,UP,1,True,>0.96
1563078,36,0.995,DOWN,0,True,>0.96
1563086,37,0.955,DOWN,0,True,0.93-0.96
1563094,35,0.935,DOWN,0,True,0.93-0.96
1563109,34,0.965,UP,1,True,>0.96
1563116,38,0.935,UP,1,True,0.93-0.96
1563322,27,0.925,DOWN,0,True,0.90-0.93
1563339,33,0.995,DOWN,0,True,>0.96
1563346,36,0.9985,UP,1,True,>0.96
1563374,34,0.945,DOWN,0,True,0.93-0.96
1563600,36,0.945,DOWN,0,True,0.93-0.96
1563621,29,0.935,UP,1,True,0.93-0.96
1563629,35,0.955,DOWN,0,True,0.93-0.96
1563731,32,0.985,UP,1,True,>0.96
1563952,34,0.925,DOWN,0,True,0.90-0.93
1563982,34,0.965,UP,1,True,>0.96
1564130,41,0.925,DOWN,0,True,0.90-0.93
1564226,34,0.945,UP,1,True,0.93-0.96
1564228,36,0.995,DOWN,0,True,>0.96
1564411,33,0.985,DOWN,0,True,>0.96
1564434,36,0.935,UP,1,True,0.93-0.96
1564592,34,0.915,UP,1,True,0.90-0.93
1564682,40,0.935,DOWN,0,True,0.93-0.96
1564888,33,0.975,UP,1,True,>0.96
1564894,37,0.985,UP,1,True,>0.96
1564912,27,0.92,DOWN,0,True,0.90-0.93
1564997,36,0.975,DOWN,0,True,>0.96
1565200,39,0.965,DOWN,0,True,>0.96
1565229,32,0.955,UP,1,True,0.93-0.96
1565476,34,0.905,UP,1,True,0.90-0.93
1565507,32,0.93,DOWN,0,True,0.90-0.93
1565517,33,0.965,UP,1,True,>0.96
1565546,33,0.995,DOWN,0,True,>0.96
1565741,33,0.98,UP,1,True,>0.96
1565796,29,0.895,UP,1,True,0.88-0.90
1565805,35,0.994,UP,1,True,>0.96
1565809,37,0.965,DOWN,0,True,>0.96
1565814,36,0.985,DOWN,0,True,>0.96
1565844,34,0.965,UP,1,True,>0.96
1565858,34,0.945,DOWN,0,True,0.93-0.96
1566047,31,0.965,UP,1,True,>0.96
1566079,33,0.985,UP,1,True,>0.96
1566325,37,0.985,UP,1,True,>0.96
1566335,35,0.905,UP,1,True,0.90-0.93
1566513,33,0.995,UP,1,True,>0.96
1566516,38,0.96,DOWN,0,True,0.93-0.96
1566555,31,0.965,DOWN,0,True,>0.96
1566613,39,0.975,DOWN,0,True,>0.96
1566624,32,0.955,DOWN,0,True,0.93-0.96
1566806,22,0.975,UP,1,True,>0.96
1566819,34,0.965,DOWN,0,True,>0.96
1566958,33,0.935,DOWN,0,True,0.93-0.96
1566970,38,0.915,UP,1,True,0.90-0.93
1567160,40,0.89,DOWN,0,True,0.88-0.90
1567179,32,0.975,UP,1,True,>0.96
1567183,37,0.91,DOWN,0,True,0.90-0.93
1567192,29,0.945,UP,1,True,0.93-0.96
1567196,37,0.905,DOWN,0,True,0.90-0.93
1567213,36,0.995,UP,1,True,>0.96
1567257,34,0.985,UP,1,True,>0.96
1567275,30,0.95,DOWN,0,True,0.93-0.96
1567457,31,0.965,UP,1,True,>0.96
1567463,29,0.915,UP,1,True,0.90-0.93
1567465,17,0.975,DOWN,0,True,>0.96
1567740,38,0.925,DOWN,0,True,0.90-0.93
1567753,29,0.985,UP,1,True,>0.96
1567762,28,0.965,DOWN,0,True,>0.96
1567772,37,0.985,UP,1,True,>0.96
1567788,33,0.905,UP,1,True,0.90-0.93
1567951,33,0.925,UP,1,True,0.90-0.93
1568211,33,0.915,DOWN,0,True,0.90-0.93
1568238,37,0.995,UP,1,True,>0.96
1568260,33,0.945,DOWN,0,True,0.93-0.96
1568284,20,0.985,DOWN,0,True,>0.96
1568289,40,0.915,DOWN,0,True,0.90-0.93
1568300,33,0.915,DOWN,0,True,0.90-0.93
1568301,36,0.985,DOWN,0,True,>0.96
1568322,30,0.985,DOWN,0,True,>0.96
1568381,32,0.975,UP,1,True,>0.96
1568620,36,0.94,DOWN,0,True,0.93-0.96
1568688,25,0.975,DOWN,0,True,>0.96
1568697,36,0.975,DOWN,0,True,>0.96
1568701,37,0.995,DOWN,0,True,>0.96
1568712,34,0.975,UP,1,True,>0.96
1568715,37,0.995,DOWN,0,True,>0.96
1568859,36,0.995,DOWN,0,True,>0.96
1569337,34,0.995,DOWN,0,True,>0.96
1569613,26,0.915,UP,1,True,0.90-0.93
1569617,36,0.995,UP,1,True,>0.96
1569625,37,0.975,UP,1,True,>0.96
1569681,34,0.995,UP,1,True,>0.96
1569780,21,0.995,DOWN,0,True,>0.96
1570125,36,0.945,DOWN,0,True,0.93-0.96
1570138,35,0.975,DOWN,0,True,>0.96
1570145,40,0.995,DOWN,0,True,>0.96
1570158,35,0.975,DOWN,0,True,>0.96
1570178,39,0.995,DOWN,0,True,>0.96
1570204,36,0.955,DOWN,0,True,0.93-0.96
1570266,33,0.975,UP,1,True,>0.96
1570278,38,0.995,DOWN,0,True,>0.96
1570296,37,0.92,DOWN,0,True,0.90-0.93
1570348,35,0.965,UP,1,True,>0.96
1570364,39,0.925,DOWN,0,True,0.90-0.93
1570369,29,0.915,UP,1,True,0.90-0.93
1570378,36,0.945,DOWN,0,True,0.93-0.96
1570382,35,0.975,DOWN,0,True,>0.96
1570469,37,0.995,UP,1,True,>0.96
1570698,33,0.935,DOWN,0,True,0.93-0.96
1570746,19,0.935,DOWN,0,True,0.93-0.96
1570823,25,0.935,UP,1,True,0.93-0.96
1570956,29,0.925,UP,1,True,0.90-0.93
1570962,24,0.945,UP,1,True,0.93-0.96
1571122,34,0.94,UP,1,True,0.93-0.96
1571218,38,0.97,DOWN,0,True,>0.96
1571239,34,0.915,UP,1,True,0.90-0.93
1571311,29,0.945,DOWN,0,True,0.93-0.96
1571354,38,0.925,DOWN,0,True,0.90-0.93
1571560,38,0.925,DOWN,0,True,0.90-0.93
1571567,36,0.955,DOWN,0,True,0.93-0.96
1571765,34,0.985,UP,1,True,>0.96
1571970,35,0.995,DOWN,0,True,>0.96
1572219,24,0.98,DOWN,0,True,>0.96
1572227,38,0.915,DOWN,0,True,0.90-0.93
1572242,29,0.925,UP,1,True,0.90-0.93
1572646,35,0.955,UP,1,True,0.93-0.96
1572833,33,0.925,DOWN,0,True,0.90-0.93
1573016,33,0.995,DOWN,0,True,>0.96
1573073,39,0.945,UP,1,True,0.93-0.96
1573196,39,0.995,DOWN,0,True,>0.96
1573199,32,0.945,UP,1,True,0.93-0.96
1573203,37,0.945,UP,1,True,0.93-0.96
1573226,29,0.925,DOWN,0,True,0.90-0.93
1573349,38,0.975,UP,1,True,>0.96
1573396,40,0.965,UP,1,True,>0.96
1573444,32,0.955,UP,1,True,0.93-0.96
1573709,34,0.995,DOWN,0,True,>0.96
1573877,35,0.985,UP,1,True,>0.96
1574140,21,0.985,DOWN,0,True,>0.96
1574207,32,0.94,DOWN,0,True,0.93-0.96
1574219,35,0.985,DOWN,0,True,>0.96
1574785,38,0.935,DOWN,0,True,0.93-0.96
1574807,38,0.995,DOWN,0,True,>0.96
1574817,37,0.955,UP,1,True,0.93-0.96
1577023,37,0.895,DOWN,0,True,0.88-0.90
1577061,37,0.895,DOWN,0,True,0.88-0.90
1577132,32,0.905,DOWN,0,True,0.90-0.93
1577148,35,0.93,UP,1,True,0.90-0.93
1577406,31,0.94,UP,1,True,0.93-0.96
1578251,38,0.905,UP,1,True,0.90-0.93
1578303,34,0.925,DOWN,0,True,0.90-0.93
1579249,19,0.955,UP,1,True,0.93-0.96
1580742,20,0.995,UP,1,True,>0.96
1582177,32,0.925,UP,1,True,0.90-0.93
1582207,39,0.945,DOWN,0,True,0.93-0.96
1582254,37,0.925,DOWN,0,True,0.90-0.93
1583791,30,0.93,UP,1,True,0.90-0.93
1584730,38,0.935,DOWN,0,True,0.93-0.96
1584809,34,0.915,UP,1,True,0.90-0.93
1584898,37,0.995,UP,1,True,>0.96
1585513,38,0.995,UP,1,True,>0.96
1585531,36,0.975,DOWN,0,True,>0.96
1585554,38,0.925,UP,1,True,0.90-0.93
1585564,37,0.985,UP,1,True,>0.96
1589686,30,0.94,DOWN,0,True,0.93-0.96
1589766,39,0.945,UP,1,True,0.93-0.96
1589786,36,0.985,UP,1,True,>0.96
1591418,39,0.915,DOWN,0,True,0.90-0.93
1592445,34,0.985,UP,1,True,>0.96
1592458,36,0.993,UP,1,True,>0.96
1592790,21,0.945,UP,1,True,0.93-0.96
1592805,32,0.995,UP,1,True,>0.96
1592985,34,0.995,DOWN,0,True,>0.96
1594243,37,0.995,UP,1,True,>0.96
1594273,39,0.965,DOWN,0,True,>0.96
1594691,40,0.985,UP,1,True,>0.96
1594758,34,0.975,UP,1,True,>0.96
1595325,33,0.985,UP,1,True,>0.96
1595716,32,0.945,DOWN,0,True,0.93-0.96
1595737,36,0.935,DOWN,0,True,0.93-0.96
1595779,35,0.975,DOWN,0,True,>0.96
1595797,37,0.985,DOWN,0,True,>0.96
1595802,25,0.985,UP,1,True,>0.96
1596003,37,0.975,DOWN,0,True,>0.96
1596042,34,0.985,UP,1,True,>0.96
1597142,38,0.97,DOWN,0,True,>0.96
1597863,52,0.965,UP,1,True,>0.96
1597869,40,0.995,DOWN,0,True,>0.96
1598679,39,0.93,DOWN,0,True,0.90-0.93
1600014,37,0.935,UP,1,True,0.93-0.96
1600337,29,0.935,UP,1,True,0.93-0.96
1600340,32,0.995,DOWN,0,True,>0.96
1600602,39,0.995,UP,1,True,>0.96
1601142,35,0.885,UP,1,True,0.88-0.90
1601247,32,0.965,UP,1,True,>0.96
1601951,36,0.97,DOWN,0,True,>0.96
1601983,31,0.95,UP,1,True,0.93-0.96
1602677,30,0.985,DOWN,0,True,>0.96
1603110,27,0.97,DOWN,0,True,>0.96
1603403,32,0.985,DOWN,0,True,>0.96
1603855,27,0.965,UP,1,True,>0.96
1604303,30,0.94,DOWN,0,True,0.93-0.96
1604510,37,0.965,UP,1,True,>0.96
1604592,32,0.955,UP,1,True,0.93-0.96
1604641,30,0.935,UP,1,True,0.93-0.96
1604762,35,0.9965,UP,1,True,>0.96
1604884,35,0.905,DOWN,0,True,0.90-0.93
1605265,29,0.975,DOWN,0,True,>0.96
1605417,35,0.995,DOWN,0,True,>0.96
1605542,31,0.955,UP,1,True,0.93-0.96
1605572,37,0.9,DOWN,0,True,0.88-0.90
1605575,19,0.965,DOWN,0,True,>0.96
1605973,25,0.94,DOWN,0,True,0.93-0.96
1606353,33,0.975,DOWN,0,True,>0.96
1606750,31,0.995,UP,1,True,>0.96
1606798,31,0.985,DOWN,0,True,>0.96
1606905,32,0.965,UP,1,True,>0.96
1606914,27,0.915,UP,1,True,0.90-0.93
1607306,31,0.995,UP,1,True,>0.96
1607319,34,0.925,DOWN,0,True,0.90-0.93
1607514,34,0.985,DOWN,0,True,>0.96
1608281,30,0.92,UP,1,True,0.90-0.93
1608440,20,0.995,UP,1,True,>0.96
1608541,27,0.92,DOWN,0,True,0.90-0.93
1609768,35,0.925,UP,1,True,0.90-0.93
1610134,26,0.985,UP,1,True,>0.96
1611431,26,0.965,UP,1,True,>0.96
1611697,34,0.935,DOWN,0,True,0.93-0.96
1623112,30,0.925,DOWN,0,True,0.90-0.93
1624221,36,0.985,DOWN,0,True,>0.96
1626381,29,0.965,DOWN,0,True,>0.96
1626900,29,0.935,DOWN,0,True,0.93-0.96
1627574,29,0.965,DOWN,0,True,>0.96
1627936,35,0.995,DOWN,0,True,>0.96
1628486,31,0.945,UP,1,True,0.93-0.96
1629987,32,0.95,DOWN,0,True,0.93-0.96
1630531,30,0.975,UP,1,True,>0.96
1630756,33,0.9,DOWN,0,True,0.88-0.90
1630927,30,0.885,UP,1,True,0.88-0.90
1631800,32,0.995,DOWN,0,True,>0.96
1632012,18,0.985,UP,1,True,>0.96
1632099,36,0.955,UP,1,True,0.93-0.96
1632276,18,0.925,DOWN,0,True,0.90-0.93
1632325,29,0.965,DOWN,0,True,>0.96
1632641,32,0.965,UP,1,True,>0.96
1632957,35,0.995,UP,1,True,>0.96
1633404,32,0.96,UP,1,True,0.93-0.96
1635097,26,0.955,DOWN,0,True,0.93-0.96
1636480,20,0.945,DOWN,0,True,0.93-0.96
1636572,28,0.945,UP,1,True,0.93-0.96
1636587,27,0.955,UP,1,True,0.93-0.96
1636680,5,0.975,DOWN,0,True,>0.96
1637002,32,0.905,DOWN,0,True,0.90-0.93
1637099,18,0.995,DOWN,0,True,>0.96
1637794,36,0.9995,UP,1,True,>0.96
1638676,32,0.945,DOWN,0,True,0.93-0.96
1639037,25,0.975,DOWN,0,True,>0.96
1639647,34,0.985,DOWN,0,True,>0.96
1639766,27,0.935,DOWN,0,True,0.93-0.96
1640038,30,0.91,DOWN,0,True,0.90-0.93
1640365,33,0.975,UP,1,True,>0.96
1641023,32,0.93,UP,1,True,0.90-0.93
1641465,30,0.945,UP,1,True,0.93-0.96
1642022,28,0.935,UP,1,True,0.93-0.96
1642110,29,0.985,UP,1,True,>0.96
1642131,33,0.975,UP,1,True,>0.96
1642137,31,0.995,UP,1,True,>0.96
1642438,31,0.995,DOWN,0,True,>0.96
1642466,27,0.925,UP,1,True,0.90-0.93
1642952,31,0.965,UP,1,True,>0.96
1643215,33,0.995,UP,1,True,>0.96
1643356,33,0.995,UP,1,True,>0.96
1643670,30,0.925,DOWN,0,True,0.90-0.93
1643717,25,0.935,DOWN,0,True,0.93-0.96
1643952,34,0.925,DOWN,0,True,0.90-0.93
1644702,32,0.96,DOWN,0,True,0.93-0.96
1645584,32,0.965,UP,1,True,>0.96
1645664,32,0.975,DOWN,0,True,>0.96
1645704,18,0.915,DOWN,0,True,0.90-0.93
1645991,18,0.905,UP,1,True,0.90-0.93
1646012,35,0.93,UP,1,True,0.90-0.93
1646460,34,0.975,DOWN,0,True,>0.96
1646793,34,0.975,DOWN,0,True,>0.96
1646946,34,0.995,DOWN,0,True,>0.96
1647357,29,0.965,DOWN,0,True,>0.96
1647437,31,0.985,DOWN,0,True,>0.96
1648463,24,0.965,DOWN,0,True,>0.96
1648681,32,0.935,DOWN,0,True,0.93-0.96
1648990,33,0.985,DOWN,0,True,>0.96
1649303,21,0.985,DOWN,0,True,>0.96
1649315,31,0.965,DOWN,0,True,>0.96
1649566,34,0.985,UP,1,True,>0.96
1650051,36,0.965,UP,1,True,>0.96
1650463,30,0.985,DOWN,0,True,>0.96
1650497,34,0.985,DOWN,0,True,>0.96
1650977,30,0.885,UP,1,True,0.88-0.90
1651130,27,0.985,DOWN,0,True,>0.96
1651440,58,0.985,DOWN,0,True,>0.96
1652661,33,0.985,DOWN,0,True,>0.96
1653272,36,0.985,UP,1,True,>0.96
1653797,32,0.975,DOWN,0,True,>0.96
1653952,31,0.95,DOWN,0,True,0.93-0.96
1653999,21,0.965,UP,1,True,>0.96
1654225,20,0.975,UP,1,True,>0.96
1655093,29,0.96,DOWN,0,True,0.93-0.96
1655264,32,0.995,UP,1,True,>0.96
1655402,29,0.995,DOWN,0,True,>0.96
1655423,31,0.965,UP,1,True,>0.96
1655432,29,0.915,UP,1,True,0.90-0.93
1656562,29,0.905,DOWN,0,True,0.90-0.93
1657153,33,0.915,UP,1,True,0.90-0.93
1657279,29,0.905,UP,1,True,0.90-0.93
1657936,35,0.975,DOWN,0,True,>0.96
1658414,37,0.995,UP,1,True,>0.96
1658453,14,0.905,UP,1,True,0.90-0.93
1659109,33,0.925,DOWN,0,True,0.90-0.93
1659486,32,0.975,UP,1,True,>0.96
1659555,35,0.945,DOWN,0,True,0.93-0.96
1660132,33,0.955,DOWN,0,True,0.93-0.96
1660475,39,0.935,UP,1,True,0.93-0.96
1660583,22,0.965,DOWN,0,True,>0.96
1660597,34,0.945,DOWN,0,True,0.93-0.96
1660627,32,0.94,UP,1,True,0.93-0.96
1661054,31,0.985,DOWN,0,True,>0.96
1661168,30,0.955,UP,1,True,0.93-0.96
1661391,32,0.935,UP,1,True,0.93-0.96
1661547,53,0.975,DOWN,0,True,>0.96
1661646,35,0.995,UP,1,True,>0.96
1661678,17,0.975,DOWN,0,True,>0.96
1662826,35,0.955,UP,1,True,0.93-0.96
1663458,37,0.945,UP,1,True,0.93-0.96
1663601,35,0.995,DOWN,0,True,>0.96
1663849,29,0.955,UP,1,True,0.93-0.96
1664486,35,0.935,DOWN,0,True,0.93-0.96
1665177,29,0.92,UP,1,True,0.90-0.93
1665310,32,0.985,UP,1,True,>0.96
1665922,33,0.985,UP,1,True,>0.96
1666233,38,0.985,DOWN,0,True,>0.96
1667081,31,0.9995,DOWN,0,True,>0.96
1667100,29,0.995,DOWN,0,True,>0.96
1667209,35,0.975,DOWN,0,True,>0.96
1667394,31,0.955,DOWN,0,True,0.93-0.96
1667708,32,0.915,DOWN,0,True,0.90-0.93
1668258,41,0.95,DOWN,0,True,0.93-0.96
1668441,35,0.96,DOWN,0,True,0.93-0.96
1668879,37,0.965,UP,1,True,>0.96
1669240,37,0.935,DOWN,0,True,0.93-0.96
1669252,35,0.955,DOWN,0,True,0.93-0.96
1669766,37,0.945,DOWN,0,True,0.93-0.96
1669949,33,0.935,DOWN,0,True,0.93-0.96
1670470,35,0.955,UP,1,True,0.93-0.96
1670570,40,0.985,DOWN,0,True,>0.96
1670640,39,0.935,UP,1,True,0.93-0.96
1671083,41,0.975,DOWN,0,True,>0.96
1671484,40,0.91,UP,1,True,0.90-0.93
1671497,41,0.995,DOWN,0,True,>0.96
1671568,36,0.995,DOWN,0,True,>0.96
1671610,39,0.935,DOWN,0,True,0.93-0.96
1671759,39,0.995,UP,1,True,>0.96
1671773,41,0.94,UP,1,True,0.93-0.96
1671914,37,0.965,DOWN,0,True,>0.96
1672038,40,0.995,DOWN,0,True,>0.96
1672104,36,0.955,UP,1,True,0.93-0.96
1672647,18,0.995,UP,1,True,>0.96
1674242,40,0.895,UP,1,True,0.88-0.90
1674504,39,0.975,DOWN,0,True,>0.96
1674654,39,0.915,DOWN,0,True,0.90-0.93
1674897,35,0.975,DOWN,0,True,>0.96
1675121,37,0.955,UP,1,True,0.93-0.96
1675357,37,0.895,DOWN,0,True,0.88-0.90
1675482,37,0.965,DOWN,0,True,>0.96
1675494,27,0.905,UP,1,True,0.90-0.93
1675651,35,0.935,DOWN,0,True,0.93-0.96
1675891,36,0.945,UP,1,True,0.93-0.96
1675990,37,0.985,DOWN,0,True,>0.96
1676108,37,0.975,UP,1,True,>0.96
1677168,37,0.955,DOWN,0,True,0.93-0.96
1677282,35,0.955,UP,1,True,0.93-0.96
1677864,33,0.905,DOWN,0,True,0.90-0.93
1678208,34,0.905,DOWN,0,True,0.90-0.93
1678365,34,0.935,DOWN,0,True,0.93-0.96
1679044,26,0.965,DOWN,0,True,>0.96
1679071,38,0.985,UP,1,True,>0.96
1679335,23,0.945,UP,1,True,0.93-0.96
1679348,34,0.995,UP,1,True,>0.96
1679461,40,0.985,DOWN,0,True,>0.96
1679554,40,0.975,UP,1,True,>0.96
1679587,35,0.985,DOWN,0,True,>0.96
1679703,38,0.955,DOWN,0,True,0.93-0.96
1679849,37,0.995,DOWN,0,True,>0.96
1679989,34,0.985,UP,1,True,>0.96
1680088,18,0.995,DOWN,0,True,>0.96
1680111,26,0.985,UP,1,True,>0.96
1680122,29,0.915,UP,1,True,0.90-0.93
1681032,35,0.93,UP,1,True,0.90-0.93
1681561,33,0.905,DOWN,0,True,0.90-0.93
1681578,35,0.965,UP,1,True,>0.96
1681615,40,0.995,DOWN,0,True,>0.96
1681895,38,0.975,UP,1,True,>0.96
1682015,38,0.9995,UP,1,True,>0.96
1682305,23,0.975,UP,1,True,>0.96
